chr	chromStart	chromEnd	name	FC	strand	lg.p	lg.fdr	fold_enrchment	diff.lg.fdr	diff.lg.p	score	ENSEMBL_ID	Symbol	Functional_Location	Regulation	Min_Peak	Centre_Peak_Position	DisENg	diff.log2.fc	Distance	DistanceN	Gene
7	132129069	132129270	m6Ainputs.392629	-0.972	-	-6.05	-5.57	13.7	-2.37	-4.27	8.90E-07	ENSG00000221866	PLXNA4	Exon	Down	N	132129169	-1098	-1.17	1098	-1098	
7	132129369	132129470	m6Ainputs.392629	-0.658	-	-6.05	-4.63	4.78	-2.42	-4.32	8.90E-07	ENSG00000221866	PLXNA4	Exon	Down	N	132129419	-848	-1.17	848	-848	
7	132130217	132130318	m6Ainputs.392629	-1.17	-	-4.83	-3.5	2.17	-0.532	-1.4	1.50E-05	ENSG00000221866	PLXNA4	Exon	None	Y	132130267	0	-1.17	0	0	
7	132508249	132508599	m6Ainputs.392629	-0.0185	-	-7.14	-5.62	7.17	-4.29	-6.63	7.20E-08	ENSG00000221866	PLXNA4	Exon	None	N	132508424	378157	-1.17	378157	378157	
7	155458178	155458428	ENSG00000164778	-0.229	+	-3.43	-3.06	12	-5.92	-8.51	0.00037	ENSG00000164778	EN2	Exon	None	N	155458303	-649	-1.23	649	-649	
7	155458577	155458678	ENSG00000164778	-0.746	+	-6.09	-5.6	6.42	-1.69	-3.38	8.10E-07	ENSG00000164778	EN2	Exon	Down	N	155458627	-325	-1.23	325	-325	
7	155458877	155459027	ENSG00000164778	-1.23	+	-4.51	-4.1	8.67	-1.46	-3.05	3.10E-05	ENSG00000164778	EN2	Greatest FC peak	Down	Y	155458952	0	-1.23	0	0	EN2
7	155459177	155459277	m6Ainputs.396462	1.12	-	-7.08	-6.53	8.33	-0.18	-0.587	8.30E-08	ENSG00000164778	EN2	Intron	None	N	155459227	275	-1.23	275	275	
7	195251	195627	m6Ainputs.370181	-0.94	+	-6.41	-5.91	2.6	-4.22	-6.55	3.90E-07	ENSG00000177706	FAM20C	Greatest FC peak	Down	Y	195439	0	-0.94	0	0	FAM20C
7	198349	198449	m6Ainputs.370180	0.145	-	-18.8	-17.4	34	-0.185	-0.598	1.60E-19	ENSG00000177706	FAM20C	Intron	None	N	198399	2960	-0.94	2960	2960	
7	199844	200045	m6Ainputs.370180	0.0645	-	-21.6	-20	82	0	0	2.50E-22	ENSG00000177706	FAM20C	Intron	None	N	199944	4505	-0.94	4505	4505	
7	200293	200394	m6Ainputs.370180	0.134	-	-13.3	-12.3	12.3	-0.176	-0.578	5.00E-14	ENSG00000177706	FAM20C	Intron	None	N	200343	4904	-0.94	4904	4904	
7	259848	260695	m6Ainputs.370181	-0.0739	+	-17.2	-15.9	14	-0.756	-1.89	6.30E-18	ENSG00000177706	FAM20C	Exon	None	N	260271	64832	-0.94	64832	64832	
7	2538325	2538725	m6Ainputs.370775	0.138	-	-22.8	-21.1	6.19	0	0	1.60E-23	ENSG00000106009	BRAT1	Exon	None	N	2538525	-5266	-1.27	5266	-5266	
7	2541212	2541313	m6Ainputs.370775	-0.555	-	-10.1	-9.34	2.51	-2.07	-3.87	7.90E-11	ENSG00000106009	BRAT1	Exon	None	N	2541262	-2529	-1.27	2529	-2529	
7	2541412	2541746	m6Ainputs.370775	-0.887	-	-10.1	-9.34	2.52	-1.59	-3.22	7.90E-11	ENSG00000106009	BRAT1	Exon	Down	N	2541579	-2212	-1.27	2212	-2212	
7	2543292	2543592	m6Ainputs.370775	-0.57	-	-7.41	-6.84	5.18	-0.842	-2.06	3.90E-08	ENSG00000106009	BRAT1	Exon	None	N	2543442	-349	-1.27	349	-349	
7	2543741	2543842	m6Ainputs.370775	-1.27	-	-7.41	-6.84	5.84	-0.527	-1.39	3.90E-08	ENSG00000106009	BRAT1	Greatest FC peak	None	Y	2543791	0	-1.27	0	0	BRAT1
7	2544041	2544141	m6Ainputs.370775	-0.126	-	-7.41	-6.84	3.67	-2.11	-3.93	3.90E-08	ENSG00000106009	BRAT1	Intron	None	N	2544091	300	-1.27	300	300	
7	28954852	28955152	m6Ainputs.374703	1.1	-	-5.59	-5.13	3.73	0	0	2.60E-06	ENSG00000255690	TRIL	Exon	None	N	28955002	-776	-0.916	776	-776	
7	28954854	28955155	m6Ainputs.374703	1.16	-	-6.53	-6.02	3.73	-0.34	-0.953	3.00E-07	ENSG00000255690	TRIL	Exon	None	N	28955004	-774	-0.916	774	-774	
7	28955351	28956199	m6Ainputs.374703	-0.907	-	-14.7	-13.6	12.9	-3.18	-5.28	2.00E-15	ENSG00000255690	TRIL	Exon	Down	N	28955775	-3	-0.916	3	-3	
7	28955354	28956203	m6Ainputs.374703	-0.916	-	-13.8	-12.7	12.6	-2.53	-4.46	1.60E-14	ENSG00000255690	TRIL	Exon	Down	Y	28955778	0	-0.916	0	0	
7	5312812	5312913	m6Ainputs.371403	-0.733	-	-7.14	-6.6	10	-0.232	-0.704	7.20E-08	ENSG00000182095	TNRC18	Exon	None	N	5312862	-59865	-0.857	59865	-59865	
7	5313161	5313711	m6Ainputs.371403	0.103	-	-9.1	-8.42	11.3	-1.19	-2.65	7.90E-10	ENSG00000182095	TNRC18	Exon	None	N	5313436	-59291	-0.857	59291	-59291	
7	5357077	5357227	m6Ainputs.371403	-0.228	-	-2.9	-2.55	8.08	-0.446	-1.2	0.0013	ENSG00000182095	TNRC18	Exon	None	N	5357152	-15575	-0.857	15575	-15575	
7	5362810	5371208	m6Ainputs.371403	-0.27	-	-21.1	-19.5	30.5	-0.991	-2.31	7.90E-22	ENSG00000182095	TNRC18	Exon	None	N	5367009	-5718	-0.857	5718	-5718	
7	5371307	5374147	m6Ainputs.371403	-0.857	-	-21.1	-19.5	2.12	-2.34	-4.23	7.90E-22	ENSG00000182095	TNRC18	Exon	Down	Y	5372727	0	-0.857	0	0	
7	5387734	5387885	m6Ainputs.371403	-0.325	-	-10.6	-9.81	1.92	-1.54	-3.16	2.50E-11	ENSG00000182095	TNRC18	Exon	None	N	5387809	15082	-0.857	15082	15082	
7	5387983	5388782	m6Ainputs.371403	0.124	-	-10.6	-9.81	21.7	-0.301	-0.866	2.50E-11	ENSG00000182095	TNRC18	Exon	None	N	5388382	15655	-0.857	15655	15655	
7	5388931	5389231	m6Ainputs.371403	0.662	-	-14.4	-13.3	9.89	-0.478	-1.27	4.00E-15	ENSG00000182095	TNRC18	Exon	None	N	5389081	16354	-0.857	16354	16354	
7	92614986	92615286	m6Ainputs.384878	0.621	-	-8.83	-8.17	4.08	-0.0561	-0.325	1.50E-09	ENSG00000105810	CDK6	Exon	None	N	92615136	-218238	-0.701	218238	-218238	
7	92833274	92833474	m6Ainputs.384878	-0.701	-	-8.57	-7.92	3.17	-2.2	-4.05	2.70E-09	ENSG00000105810	CDK6	Exon	Down	Y	92833374	0	-0.701	0	0	
7	92833573	92835065	m6Ainputs.384878	-0.504	-	-8.57	-7.92	3.91	-0.895	-2.15	2.70E-09	ENSG00000105810	CDK6	Exon	None	N	92834319	945	-0.701	945	945	
8	140096940	140097989	ENSG00000282164	-0.877	-	-7.1	-6.56	29.3	-3.74	-5.95	7.90E-08	ENSG00000282164	PEG13	Exon	Down	N	140097464	-1073	-2.67	1073	-1073	
8	140098487	140098588	ENSG00000282164	-2.67	-	-5.43	-4.98	6.67	-2.08	-3.89	3.70E-06	ENSG00000282164	PEG13	Exon	Down	Y	140098537	0	-2.67	0	0	
8	22125630	22127184	m6Ainputs.400156	0.227	-	-8.34	-7.71	12.8	-2.19	-4.03	4.60E-09	ENSG00000168453	HR	Exon	None	N	22126407	-2281	-0.995	2281	-2281	
8	22127283	22127383	m6Ainputs.400156	0.59	-	-8.34	-7.71	1.44	-2.83	-4.85	4.60E-09	ENSG00000168453	HR	Exon	None	N	22127333	-1355	-0.995	1355	-1355	
8	22127582	22127732	m6Ainputs.400156	-0.785	-	-7.5	-6.93	3.73	-1.92	-3.68	3.20E-08	ENSG00000168453	HR	Exon	Down	N	22127657	-1031	-0.995	1031	-1031	
8	22128638	22128738	m6Ainputs.400156	-0.995	-	-7.59	-7.01	2.1	-1.59	-3.22	2.60E-08	ENSG00000168453	HR	Exon	Down	Y	22128688	0	-0.995	0	0	
8	22128837	22129137	m6Ainputs.400156	0.164	-	-7.59	-7.01	14.1	-3.52	-5.69	2.60E-08	ENSG00000168453	HR	Exon	None	N	22128987	299	-0.995	299	299	
8	69672441	69672742	m6Ainputs.406622	-0.909	-	-11.7	-10.8	15.1	-2.77	-4.78	2.00E-12	ENSG00000137571	SLCO5A1	Exon	Down	Y	69672591	0	-0.909	0	0	
8	69672841	69673142	m6Ainputs.406622	-0.591	-	-11.7	-10.8	15.8	-2.96	-5.01	2.00E-12	ENSG00000137571	SLCO5A1	Exon	Down	N	69672991	400	-0.909	400	400	
8	69690093	69690244	m6Ainputs.406639	-0.51	+	-6.5	-6	8	-0.108	-0.43	3.20E-07	ENSG00000137571	SLCO5A1	Intron	None	N	69690168	17577	-0.909	17577	17577	
8	69831780	69832081	m6Ainputs.406622	0.0237	-	-11.1	-10.3	5.37	-3.71	-5.91	7.90E-12	ENSG00000137571	SLCO5A1	Exon	None	N	69831930	159339	-0.909	159339	159339	
8	69832629	69832980	m6Ainputs.406622	-0.074	-	-11.1	-10.3	11.1	-8.47	-11.4	7.90E-12	ENSG00000137571	SLCO5A1	Exon	None	N	69832804	160213	-0.909	160213	160213	
9	101475507	101475808	m6Ainputs.429955	-0.924	-	-12.8	-11.9	13.9	-1.37	-2.92	1.60E-13	ENSG00000225376	TMEM246-AS1	Exon	Down	Y	101475657	0	-0.924	0	0	
9	101475907	101476307	m6Ainputs.429955	-0.146	-	-12.8	-11.9	29.8	-0.308	-0.879	1.60E-13	ENSG00000225376	TMEM246-AS1	Exon	None	N	101476107	450	-0.924	450	450	
9	114168113	114169013	m6Ainputs.432419	-0.213	+	-13.4	-12.4	11.6	-3.21	-5.31	4.00E-14	ENSG00000196739	COL27A1	Exon	None	N	114168563	-649	-0.729	649	-649	
9	114169162	114169263	m6Ainputs.432419	-0.729	+	-13.4	-12.4	2.13	-2.28	-4.15	4.00E-14	ENSG00000196739	COL27A1	Exon	Down	Y	114169212	0	-0.729	0	0	
9	133555652	133555902	m6Ainputs.436118	-0.00684	+	-11.3	-10.5	7.29	-0.533	-1.4	5.00E-12	ENSG00000197859	ADAMTSL2	Exon	None	N	133555777	-19617	-0.745	19617	-19617	
9	133558248	133558349	m6Ainputs.436119	0.0721	-	-5.96	-5.48	2.33	-0.141	-0.499	1.10E-06	ENSG00000197859	ADAMTSL2	Intron	None	N	133558298	-17096	-0.745	17096	-17096	
9	133558497	133558796	m6Ainputs.436119	0.273	-	-12.1	-11.2	8.03	-0.965	-2.27	7.90E-13	ENSG00000197859	ADAMTSL2	Intron	None	N	133558646	-16748	-0.745	16748	-16748	
9	133569575	133569725	m6Ainputs.436120	0.706	-	-5.53	-5.08	3.15	-0.958	-2.26	3.00E-06	ENSG00000197859	ADAMTSL2	Exon	None	N	133569650	-5744	-0.745	5744	-5744	
9	133574971	133575121	m6Ainputs.436118	-0.375	+	-11.3	-10.4	7.64	-0.76	-1.9	5.00E-12	ENSG00000197859	ADAMTSL2	Exon	None	N	133575046	-348	-0.745	348	-348	
9	133575269	133575519	m6Ainputs.436118	-0.745	+	-11.3	-10.4	6.94	-1.36	-2.91	5.00E-12	ENSG00000197859	ADAMTSL2	Greatest FC peak	Down	Y	133575394	0	-0.745	0	0	ADAMTSL2
9	136364075	136364225	m6Ainputs.436587	0.199	-	-6.25	-5.75	3.82	-0.759	-1.9	5.60E-07	ENSG00000187796	CARD9	Exon	None	N	136364150	-265	-1.14	265	-265	
9	136364324	136364506	m6Ainputs.436587	-1.14	-	-6.25	-5.75	1.61	-2.7	-4.69	5.60E-07	ENSG00000187796	CARD9	Greatest FC peak	Down	Y	136364415	0	-1.14	0	0	CARD9
9	136367965	136369839	m6Ainputs.436587	-0.822	-	-3.84	-3.46	2.4	-1.44	-3.02	0.00014	ENSG00000187796	CARD9	Exon	Down	N	136368902	4487	-1.14	4487	4487	
9	136369987	136370088	m6Ainputs.436587	-0.501	-	-3.84	-3.46	2.94	-1.99	-3.77	0.00014	ENSG00000187796	CARD9	Intron	None	N	136370037	5622	-1.14	5622	5622	
9	136370286	136370536	m6Ainputs.436587	-0.812	-	-4.71	-4.29	12.7	-0.639	-1.63	1.90E-05	ENSG00000187796	CARD9	Exon	None	N	136370411	5996	-1.14	5996	5996	
9	136370635	136370736	m6Ainputs.436587	-0.825	-	-4.71	-4.29	1.9	-1.81	-3.52	1.90E-05	ENSG00000187796	CARD9	Exon	Down	N	136370685	6270	-1.14	6270	6270	
9	137078675	137079330	m6Ainputs.436730	-1.15	+	-8.63	-7.98	4.13	-2.74	-4.75	2.30E-09	ENSG00000197355	UAP1L1	Exon	Down	N	137079002	-4241	-1.35	4241	-4241	
9	137082694	137083094	m6Ainputs.436730	-0.222	+	-13	-12	13.7	-1.26	-2.75	1.00E-13	ENSG00000197355	UAP1L1	Exon	None	N	137082894	-349	-1.35	349	-349	
9	137083193	137083293	m6Ainputs.436730	-1.35	+	-4.57	-4.16	2.59	-1.39	-2.95	2.70E-05	ENSG00000197355	UAP1L1	Exon	Down	Y	137083243	0	-1.35	0	0	
9	137083392	137083592	m6Ainputs.436730	-0.634	+	-4.57	-4.16	3.9	-1.89	-3.64	2.70E-05	ENSG00000197355	UAP1L1	Exon	Down	N	137083492	249	-1.35	249	249	
9	22005327	22006120	m6Ainputs.421714	-0.827	-	-11.7	-10.8	18.5	-7.02	-9.79	2.00E-12	ENSG00000147883	CDKN2B	Exon	Down	Y	22005723	0	-0.827	0	0	
9	22008867	22009313	m6Ainputs.421714	-0.526	-	-7.63	-7.05	3.22	-2.84	-4.87	2.30E-08	ENSG00000147883	CDKN2B	Exon	None	N	22009090	3367	-0.827	3367	3367	
X	101616311	101616710	m6Ainputs.452497	-0.735	-	-15.8	-14.6	12.9	-1.33	-2.86	1.60E-16	ENSG00000198960	ARMCX6	Exon	Down	Y	101616510	0	-0.735	0	0	
X	101617551	101617951	m6Ainputs.452497	0.919	-	-12.2	-11.3	11	-0.168	-0.559	6.30E-13	ENSG00000198960	ARMCX6	Exon	None	N	101617751	1241	-0.735	1241	1241	
X	153862162	153862312	m6Ainputs.464046	-0.668	-	-5.81	-5.33	1.93	-1.4	-2.96	1.50E-06	ENSG00000198910	L1CAM	Exon	Down	Y	153862237	0	-0.668	0	0	
X	153862511	153862761	m6Ainputs.464046	-0.375	-	-11.8	-10.9	2.43	-2.08	-3.9	1.60E-12	ENSG00000198910	L1CAM	Exon	None	N	153862636	399	-0.668	399	399	
X	153982257	153982406	m6Ainputs.463384	-0.87	+	-6.56	-6.05	5.22	-1.8	-3.51	2.80E-07	ENSG00000177854	TMEM187	Exon	Down	Y	153982331	0	-0.87	0	0	
X	153982849	153983047	m6Ainputs.463384	0.262	+	-12.3	-11.4	22.3	-0.816	-2.01	5.00E-13	ENSG00000177854	TMEM187	Exon	None	N	153982948	617	-0.87	617	617	
X	155773789	155774039	ENSG00000168939	-0.583	+	-9.2	-8.52	18.6	0	0	6.30E-10	ENSG00000168939	SPRY3	Exon	None	N	155773914	-2566	-0.963	2566	-2566	
X	155775981	155776082	ENSG00000168939	-0.243	+	-7.72	-7.13	11.9	-0.194	-0.617	1.90E-08	ENSG00000168939	SPRY3	Exon	None	N	155776031	-449	-0.963	449	-449	
X	155776280	155776680	ENSG00000168939	-0.963	+	-7.72	-7.13	17.8	-1.83	-3.56	1.90E-08	ENSG00000168939	SPRY3	Exon	Down	Y	155776480	0	-0.963	0	0	
X	40052067	40052268	m6Ainputs.446480	0.0631	-	-25.5	-23.6	9.03	-0.15	-0.519	3.20E-26	ENSG00000183337	BCOR	Exon	None	N	40052167	-69777	-0.839	69777	-69777	
X	40062810	40062911	m6Ainputs.446480	-0.222	-	-9.22	-8.53	2.2	-0.629	-1.61	6.00E-10	ENSG00000183337	BCOR	Exon	None	N	40062860	-59084	-0.839	59084	-59084	
X	40072614	40073014	m6Ainputs.446480	0.0197	-	-10.9	-10.1	10.5	-0.604	-1.56	1.30E-11	ENSG00000183337	BCOR	Exon	None	N	40072814	-49130	-0.839	49130	-49130	
X	40073713	40073814	m6Ainputs.446480	-0.0359	-	-10.9	-10.1	3.78	-0.956	-2.25	1.30E-11	ENSG00000183337	BCOR	Exon	None	N	40073763	-48181	-0.839	48181	-48181	
X	40074712	40074863	m6Ainputs.446480	-0.0408	-	-10.9	-10.1	2.07	-1.55	-3.17	1.30E-11	ENSG00000183337	BCOR	Exon	None	N	40074787	-47157	-0.839	47157	-47157	
X	40075012	40075113	m6Ainputs.446480	-0.124	-	-10.9	-10.1	2.59	-1.55	-3.17	1.30E-11	ENSG00000183337	BCOR	Exon	None	N	40075062	-46882	-0.839	46882	-46882	
X	40097337	40146552	m6Ainputs.446480	-0.839	-	-2.02	-1.7	3.81	-1.34	-2.88	0.0095	ENSG00000183337	BCOR	Greatest FC peak	Down	Y	40121944	0	-0.839	0	0	BCOR
X	40097804	40098054	m6Ainputs.446487	-0.48	+	-6.24	-5.75	5.22	-0.478	-1.28	5.80E-07	ENSG00000183337	BCOR	Intron	None	N	40097929	-24015	-0.839	24015	-24015	
X	630992	634636	m6Ainputs.437936	-0.997	+	-3.8	-2.55	5.17	-0.599	-1.54	0.00016	ENSG00000185960	SHOX	Exon	None	Y	632814	0	-0.997	0	0	
X	644799	645349	m6Ainputs.437936	-0.729	+	-5.67	-5.21	39.4	-1.93	-3.69	2.10E-06	ENSG00000185960	SHOX	Exon	Down	N	645074	12260	-0.997	12260	12260	
